RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,UCI,dg,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-102.0,-15,-89.0,1.3,1650.0,751630,21,0,24.828475,102.848611,4.3,1,1998,18,1977,21,62.89,66.3,18,36.96,4.92,0,0,0.0,21.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 36.96}, {'start_distance': 36.96, 'environment': 'do', 'length': 7.89}, {'start_distance': 44.85, 'environment': 'dr', 'length': 4.92}, {'start_distance': 49.77, 'environment': 'do', 'length': 13.13}]",True,-67.58925904300314,-69.19184271677824,-68.12297650918313
-102.0,-15,-89.0,1.3,1650.0,751630,21,0,24.828475,102.848611,4.3,1,1998,18,1977,21,62.89,66.3,18,36.96,4.92,0,0,0.0,21.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 36.96}, {'start_distance': 36.96, 'environment': 'do', 'length': 7.89}, {'start_distance': 44.85, 'environment': 'dr', 'length': 4.92}, {'start_distance': 49.77, 'environment': 'do', 'length': 13.13}]",True,-67.58925904300314,-69.19184271677824,-68.12297650918313
-76.0,-11,-69.0,2.4,1650.0,751630,31,0,24.828537,102.846948,4.3,1,1998,18,1978,20,212.38,213.32,7,41.21,50.77,0,0,0.0,120.39,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.68}, {'start_distance': 29.68, 'environment': 'do', 'length': 1.04}, {'start_distance': 30.72, 'environment': 'do', 'length': 8.25}, {'start_distance': 38.97, 'environment': 'dr', 'length': 6.25}, {'start_distance': 45.22, 'environment': 'dr', 'length': 2.74}, {'start_distance': 47.96, 'environment': 'do', 'length': 55.56}, {'start_distance': 103.52, 'environment': 'dr', 'length': 21.76}, {'start_distance': 125.28, 'environment': 'dr', 'length': 4.39}, {'start_distance': 129.67, 'environment': 'dr', 'length': 3.17}, {'start_distance': 132.84, 'environment': 'do', 'length': 0.99}, {'start_distance': 133.83, 'environment': 'do', 'length': 1.09}, {'start_distance': 134.92, 'environment': 'do', 'length': 1.18}, {'start_distance': 136.1, 'environment': 'do', 'length': 1.84}, {'start_distance': 137.94, 'environment': 'do', 'length': 1.94}, {'start_distance': 139.88, 'environment': 'do', 'length': 2.59}, {'start_distance': 142.47, 'environment': 'do', 'length': 2.69}, {'start_distance': 145.16, 'environment': 'do', 'length': 2.78}, {'start_distance': 147.94, 'environment': 'do', 'length': 34.46}, {'start_distance': 182.4, 'environment': 'do', 'length': 1.0}, {'start_distance': 183.4, 'environment': 'dr', 'length': 12.45}, {'start_distance': 195.85, 'environment': 'do', 'length': 1.22}, {'start_distance': 197.07, 'environment': 'do', 'length': 3.74}, {'start_distance': 200.81, 'environment': 'dg', 'length': 11.53}]",True,-79.43528830774669,-80.8775495175594,-79.28837353451658
-76.0,-11,-69.0,2.4,1650.0,751630,31,0,24.828568,102.846935,4.3,1,1998,18,1978,20,214.61,215.54,7,32.94,39.5,0,0,0.0,142.18,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 25.12}, {'start_distance': 25.12, 'environment': 'dg', 'length': 2.79}, {'start_distance': 27.91, 'environment': 'do', 'length': 8.37}, {'start_distance': 36.28, 'environment': 'dr', 'length': 1.97}, {'start_distance': 38.25, 'environment': 'dr', 'length': 5.77}, {'start_distance': 44.02, 'environment': 'do', 'length': 50.64}, {'start_distance': 94.66, 'environment': 'dr', 'length': 18.32}, {'start_distance': 112.98, 'environment': 'do', 'length': 1.57}, {'start_distance': 114.55, 'environment': 'do', 'length': 2.9}, {'start_distance': 117.45, 'environment': 'do', 'length': 71.06}, {'start_distance': 188.51, 'environment': 'do', 'length': 2.04}, {'start_distance': 190.55, 'environment': 'do', 'length': 1.11}, {'start_distance': 191.66, 'environment': 'dr', 'length': 10.87}, {'start_distance': 202.53, 'environment': 'dr', 'length': 2.56}, {'start_distance': 205.09, 'environment': 'do', 'length': 3.28}, {'start_distance': 208.37, 'environment': 'do', 'length': 1.23}, {'start_distance': 209.6, 'environment': 'dg', 'length': 2.4}, {'start_distance': 212.0, 'environment': 'dg', 'length': 2.6}]",True,-79.54023697572374,-80.98222840732583,-79.38729221174214
-72.0,-11,-69.0,2.6,1650.0,751630,31,0,24.828615,102.84691,4.3,1,1998,18,1978,20,218.57,219.48,18,29.58,31.24,0,0,0.0,157.74,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.58}, {'start_distance': 29.58, 'environment': 'do', 'length': 9.07}, {'start_distance': 38.65, 'environment': 'dr', 'length': 5.92}, {'start_distance': 44.57, 'environment': 'do', 'length': 45.05}, {'start_distance': 89.62, 'environment': 'dr', 'length': 14.93}, {'start_distance': 104.55, 'environment': 'do', 'length': 98.75}, {'start_distance': 203.3, 'environment': 'dr', 'length': 2.2}, {'start_distance': 205.5, 'environment': 'dr', 'length': 8.2}, {'start_distance': 213.7, 'environment': 'do', 'length': 1.36}, {'start_distance': 215.06, 'environment': 'do', 'length': 3.52}]",True,-79.72386311009284,-81.16538251731474,-79.56036781780703
-72.0,-11,-69.0,2.6,1650.0,751630,31,0,24.828655,102.846878,4.3,1,1998,18,1978,20,223.03,223.92,18,30.3,28.23,0,0,0.0,164.51,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.27}, {'start_distance': 27.27, 'environment': 'dg', 'length': 3.03}, {'start_distance': 30.3, 'environment': 'do', 'length': 8.64}, {'start_distance': 38.94, 'environment': 'dr', 'length': 5.21}, {'start_distance': 44.15, 'environment': 'dr', 'length': 1.27}, {'start_distance': 45.42, 'environment': 'do', 'length': 42.42}, {'start_distance': 87.84, 'environment': 'dr', 'length': 12.33}, {'start_distance': 100.17, 'environment': 'do', 'length': 109.5}, {'start_distance': 209.67, 'environment': 'dr', 'length': 1.9}, {'start_distance': 211.57, 'environment': 'dr', 'length': 7.5}, {'start_distance': 219.07, 'environment': 'do', 'length': 1.45}, {'start_distance': 220.52, 'environment': 'do', 'length': 2.48}]",True,-79.9268824521926,-81.36787998337847,-79.75172236435645
-81.0,-11,-69.0,2.1,1650.0,751630,31,0,24.8287,102.846833,4.3,1,1998,18,1978,20,228.96,229.83,18,30.26,26.14,0,0,0.0,172.56,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.26}, {'start_distance': 30.26, 'environment': 'do', 'length': 8.54}, {'start_distance': 38.8, 'environment': 'dr', 'length': 5.66}, {'start_distance': 44.46, 'environment': 'do', 'length': 1.6}, {'start_distance': 46.06, 'environment': 'do', 'length': 38.41}, {'start_distance': 84.47, 'environment': 'dr', 'length': 10.6}, {'start_distance': 95.07, 'environment': 'do', 'length': 121.43}, {'start_distance': 216.5, 'environment': 'dr', 'length': 1.22}, {'start_distance': 217.72, 'environment': 'dr', 'length': 7.39}, {'start_distance': 225.11, 'environment': 'dr', 'length': 1.26}, {'start_distance': 226.37, 'environment': 'do', 'length': 2.57}]",True,-80.19095972223421,-81.631278423524,-80.00062665958355
-81.0,-11,-69.0,2.1,1650.0,751630,31,0,24.828748,102.846788,4.3,1,1998,18,1977,21,235.05,235.99,18,30.79,25.34,0,0,0.0,178.91,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.79}, {'start_distance': 30.79, 'environment': 'do', 'length': 1.16}, {'start_distance': 31.95, 'environment': 'do', 'length': 8.66}, {'start_distance': 40.61, 'environment': 'dr', 'length': 5.19}, {'start_distance': 45.8, 'environment': 'do', 'length': 35.09}, {'start_distance': 80.89, 'environment': 'dr', 'length': 9.68}, {'start_distance': 90.57, 'environment': 'do', 'length': 131.69}, {'start_distance': 222.26, 'environment': 'dr', 'length': 1.54}, {'start_distance': 223.8, 'environment': 'dr', 'length': 7.5}, {'start_distance': 231.3, 'environment': 'dr', 'length': 1.42}, {'start_distance': 232.72, 'environment': 'do', 'length': 2.3}]",True,-80.45907620716285,-82.02857707662591,-80.25333809025466
-87.0,-9,-79.0,1.7,1506.0,751630,12,0,24.826948,102.848972,4.3,1,1998,18,1962,36,117.64,123.03,6,36.42,28.53,0,0,0.0,52.69,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.28}, {'start_distance': 30.28, 'environment': 'do', 'length': 2.18}, {'start_distance': 32.46, 'environment': 'dr', 'length': 6.27}, {'start_distance': 38.73, 'environment': 'dg', 'length': 6.14}, {'start_distance': 44.87, 'environment': 'do', 'length': 27.14}, {'start_distance': 72.01, 'environment': 'dr', 'length': 17.56}, {'start_distance': 89.57, 'environment': 'do', 'length': 15.26}, {'start_distance': 104.83, 'environment': 'do', 'length': 8.12}, {'start_distance': 112.95, 'environment': 'dr', 'length': 4.69}]",True,-72.78953821987504,-76.85967147285862,-73.23674196545088
-87.0,-9,-79.0,1.7,1506.0,751630,12,0,24.827023,102.848957,4.3,1,1998,18,1962,36,109.34,115.11,18,43.35,22.78,0,0,0.0,43.2,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.09}, {'start_distance': 29.09, 'environment': 'dr', 'length': 7.53}, {'start_distance': 36.62, 'environment': 'dg', 'length': 4.36}, {'start_distance': 40.98, 'environment': 'do', 'length': 27.6}, {'start_distance': 68.58, 'environment': 'dr', 'length': 15.25}, {'start_distance': 83.83, 'environment': 'do', 'length': 12.74}, {'start_distance': 96.57, 'environment': 'dg', 'length': 2.57}, {'start_distance': 99.14, 'environment': 'dg', 'length': 7.33}, {'start_distance': 106.47, 'environment': 'do', 'length': 2.86}]",True,-72.11502782234886,-76.18689495353777,-72.60098662348916
-90.0,-13,-79.0,1.8,1506.0,751630,12,0,24.827057,102.84895,4.3,1,1998,18,1962,36,105.58,111.55,7,43.57,21.19,0,0,0.0,40.81,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.85}, {'start_distance': 28.85, 'environment': 'dr', 'length': 7.04}, {'start_distance': 35.89, 'environment': 'dg', 'length': 4.11}, {'start_distance': 40.0, 'environment': 'do', 'length': 27.24}, {'start_distance': 67.24, 'environment': 'dr', 'length': 14.17}, {'start_distance': 81.41, 'environment': 'do', 'length': 13.57}, {'start_distance': 94.98, 'environment': 'dg', 'length': 2.32}, {'start_distance': 97.3, 'environment': 'dg', 'length': 8.28}]",True,-71.79657401342662,-75.86925975337343,-72.30083007893049
-86.0,-9,-77.0,3.5,1506.0,751630,12,0,24.82709,102.848948,4.3,1,1998,18,1967,31,101.93,106.54,7,40.61,21.6,0,0,0.0,39.72,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.51}, {'start_distance': 28.51, 'environment': 'dr', 'length': 6.35}, {'start_distance': 34.86, 'environment': 'dg', 'length': 3.46}, {'start_distance': 38.32, 'environment': 'do', 'length': 28.34}, {'start_distance': 66.66, 'environment': 'dr', 'length': 15.26}, {'start_distance': 81.92, 'environment': 'do', 'length': 11.38}, {'start_distance': 93.3, 'environment': 'dg', 'length': 1.98}, {'start_distance': 95.28, 'environment': 'dg', 'length': 6.66}]",True,-71.33075843935553,-75.01434180868613,-71.86177867116749
-80.0,-7,-77.0,2.0,1506.0,751630,12,0,24.82715,102.848857,4.3,1,1998,18,1966,32,95.92,101.12,7,58.43,15.76,0,0,0.0,21.74,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.69}, {'start_distance': 30.69, 'environment': 'do', 'length': 2.66}, {'start_distance': 33.35, 'environment': 'dr', 'length': 6.38}, {'start_distance': 39.73, 'environment': 'do', 'length': 12.83}, {'start_distance': 52.56, 'environment': 'dr', 'length': 9.37}, {'start_distance': 61.93, 'environment': 'do', 'length': 6.25}, {'start_distance': 68.18, 'environment': 'dg', 'length': 27.73}]",True,-70.80148426621771,-74.56944993347713,-71.36291477793645
-80.0,-7,-77.0,2.0,1506.0,751630,12,0,24.827162,102.848772,4.3,1,1998,18,1966,32,96.0,101.19,7,66.78,15.22,0,0,0.0,14.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.04}, {'start_distance': 28.04, 'environment': 'do', 'length': 5.88}, {'start_distance': 33.92, 'environment': 'dr', 'length': 5.79}, {'start_distance': 39.71, 'environment': 'do', 'length': 4.66}, {'start_distance': 44.37, 'environment': 'dr', 'length': 9.43}, {'start_distance': 53.8, 'environment': 'do', 'length': 3.45}, {'start_distance': 57.25, 'environment': 'dg', 'length': 38.75}]",True,-70.80849908289285,-74.57644671805403,-71.36952654728866
-90.0,-11,-77.0,1.7,1506.0,751630,12,0,24.827162,102.848772,4.3,1,1998,18,1966,32,96.0,101.19,7,66.78,15.22,0,0,0.0,14.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.04}, {'start_distance': 28.04, 'environment': 'do', 'length': 5.88}, {'start_distance': 33.92, 'environment': 'dr', 'length': 5.79}, {'start_distance': 39.71, 'environment': 'do', 'length': 4.66}, {'start_distance': 44.37, 'environment': 'dr', 'length': 9.43}, {'start_distance': 53.8, 'environment': 'do', 'length': 3.45}, {'start_distance': 57.25, 'environment': 'dg', 'length': 38.75}]",True,-70.80849908289285,-74.57644671805403,-71.36952654728866
-90.0,-11,-77.0,1.7,1506.0,751630,12,0,24.827157,102.8487,4.3,1,1998,18,1966,32,98.29,103.37,7,68.74,17.3,0,0,0.0,12.25,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 25.25}, {'start_distance': 25.25, 'environment': 'do', 'length': 8.95}, {'start_distance': 34.2, 'environment': 'do', 'length': 1.12}, {'start_distance': 35.32, 'environment': 'dr', 'length': 5.24}, {'start_distance': 40.56, 'environment': 'dr', 'length': 6.81}, {'start_distance': 47.37, 'environment': 'do', 'length': 2.18}, {'start_distance': 49.55, 'environment': 'dr', 'length': 5.24}, {'start_distance': 54.79, 'environment': 'dg', 'length': 1.53}, {'start_distance': 56.32, 'environment': 'dg', 'length': 41.95}]",True,-71.02456578293358,-74.79195800287289,-71.57317879531142
-90.0,-12,-71.0,1.7,1650.0,751630,31,0,24.828285,102.847508,4.3,1,1998,18,1975,23,150.7,152.45,18,47.7,7.45,0,0,0.0,95.54,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 23.04}, {'start_distance': 23.04, 'environment': 'do', 'length': 8.09}, {'start_distance': 31.13, 'environment': 'do', 'length': 1.06}, {'start_distance': 32.19, 'environment': 'dr', 'length': 7.45}, {'start_distance': 39.64, 'environment': 'do', 'length': 13.07}, {'start_distance': 52.71, 'environment': 'dg', 'length': 24.68}, {'start_distance': 77.39, 'environment': 'do', 'length': 73.31}]",True,-76.0297250995272,-77.85193129375693,-76.07848231570891
-89.0,-13,-71.0,1.8,1650.0,751630,31,0,24.828247,102.847513,4.3,1,1998,18,1975,23,149.41,151.17,18,60.13,9.63,0,0,0.0,79.65,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.94}, {'start_distance': 22.94, 'environment': 'do', 'length': 8.79}, {'start_distance': 31.73, 'environment': 'dr', 'length': 6.55}, {'start_distance': 38.28, 'environment': 'dr', 'length': 3.07}, {'start_distance': 41.35, 'environment': 'do', 'length': 12.1}, {'start_distance': 53.45, 'environment': 'dg', 'length': 34.85}, {'start_distance': 88.3, 'environment': 'dg', 'length': 2.35}, {'start_distance': 90.65, 'environment': 'do', 'length': 54.77}, {'start_distance': 145.42, 'environment': 'do', 'length': 2.86}, {'start_distance': 148.28, 'environment': 'do', 'length': 1.14}]",True,-75.94425429635596,-77.76668019952326,-75.9979223719376
-89.0,-13,-71.0,1.8,1650.0,751630,31,0,24.828242,102.847497,4.3,1,1998,18,1975,23,150.91,152.65,7,69.47,9.58,0,0,0.0,71.85,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.08}, {'start_distance': 22.08, 'environment': 'do', 'length': 8.85}, {'start_distance': 30.93, 'environment': 'dr', 'length': 9.58}, {'start_distance': 40.51, 'environment': 'do', 'length': 11.06}, {'start_distance': 51.57, 'environment': 'do', 'length': 2.02}, {'start_distance': 53.59, 'environment': 'dg', 'length': 36.82}, {'start_distance': 90.41, 'environment': 'dg', 'length': 3.44}, {'start_distance': 93.85, 'environment': 'do', 'length': 48.57}, {'start_distance': 142.42, 'environment': 'do', 'length': 1.37}, {'start_distance': 143.79, 'environment': 'dg', 'length': 1.48}, {'start_distance': 145.27, 'environment': 'dg', 'length': 2.61}, {'start_distance': 147.88, 'environment': 'dg', 'length': 3.07}]",True,-76.04301505324905,-77.8651870846828,-76.09100867424111
-89.0,-13,-77.0,1.8,1650.0,751630,31,0,24.828242,102.847497,4.3,1,1998,18,1975,23,150.91,152.65,7,69.47,9.58,0,0,0.0,71.85,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.08}, {'start_distance': 22.08, 'environment': 'do', 'length': 8.85}, {'start_distance': 30.93, 'environment': 'dr', 'length': 9.58}, {'start_distance': 40.51, 'environment': 'do', 'length': 11.06}, {'start_distance': 51.57, 'environment': 'do', 'length': 2.02}, {'start_distance': 53.59, 'environment': 'dg', 'length': 36.82}, {'start_distance': 90.41, 'environment': 'dg', 'length': 3.44}, {'start_distance': 93.85, 'environment': 'do', 'length': 48.57}, {'start_distance': 142.42, 'environment': 'do', 'length': 1.37}, {'start_distance': 143.79, 'environment': 'dg', 'length': 1.48}, {'start_distance': 145.27, 'environment': 'dg', 'length': 2.61}, {'start_distance': 147.88, 'environment': 'dg', 'length': 3.07}]",True,-76.04301505324905,-77.8651870846828,-76.09100867424111
-89.0,-13,-77.0,1.8,1650.0,751630,31,0,24.828227,102.847492,4.3,1,1998,18,1975,23,151.13,152.87,7,80.38,7.57,0,0,0.0,63.17,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.32}, {'start_distance': 22.32, 'environment': 'do', 'length': 8.62}, {'start_distance': 30.94, 'environment': 'dr', 'length': 7.57}, {'start_distance': 38.51, 'environment': 'do', 'length': 10.27}, {'start_distance': 48.78, 'environment': 'do', 'length': 1.05}, {'start_distance': 49.83, 'environment': 'dg', 'length': 43.76}, {'start_distance': 93.59, 'environment': 'do', 'length': 43.22}, {'start_distance': 136.81, 'environment': 'dg', 'length': 14.3}]",True,-76.05761390602673,-77.87974841004393,-76.10476872697558
-88.0,-10,-77.0,1.7,1650.0,751630,31,0,24.828218,102.8475,4.3,1,1998,18,1975,23,150.18,151.93,7,80.88,6.73,0,0,0.0,62.58,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.23}, {'start_distance': 21.23, 'environment': 'dg', 'length': 0.97}, {'start_distance': 22.2, 'environment': 'do', 'length': 8.4}, {'start_distance': 30.6, 'environment': 'dr', 'length': 6.73}, {'start_distance': 37.33, 'environment': 'do', 'length': 1.14}, {'start_distance': 38.47, 'environment': 'do', 'length': 10.05}, {'start_distance': 48.52, 'environment': 'dg', 'length': 45.72}, {'start_distance': 94.24, 'environment': 'do', 'length': 42.98}, {'start_distance': 137.22, 'environment': 'dg', 'length': 12.95}]",True,-75.99508945514943,-77.8173846828309,-76.04583671674378
-88.0,-10,-77.0,1.7,1650.0,751630,31,0,24.828208,102.84752,4.3,1,1998,18,1975,23,148.01,149.79,7,79.55,6.91,0,0,0.0,61.56,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.51}, {'start_distance': 21.51, 'environment': 'do', 'length': 7.74}, {'start_distance': 29.25, 'environment': 'do', 'length': 0.86}, {'start_distance': 30.11, 'environment': 'dr', 'length': 6.91}, {'start_distance': 37.02, 'environment': 'do', 'length': 9.93}, {'start_distance': 46.95, 'environment': 'do', 'length': 0.72}, {'start_distance': 47.67, 'environment': 'dg', 'length': 46.83}, {'start_distance': 94.5, 'environment': 'do', 'length': 42.28}, {'start_distance': 136.78, 'environment': 'dg', 'length': 11.19}]",True,-75.85129154465774,-77.6739564153631,-75.91030094132311
-79.0,-8,-77.0,2.1,1650.0,751630,31,0,24.828213,102.847537,4.3,1,1998,18,1975,23,146.4,148.2,7,77.12,6.73,0,0,0.0,62.54,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.23}, {'start_distance': 21.23, 'environment': 'dg', 'length': 1.0}, {'start_distance': 22.23, 'environment': 'do', 'length': 8.4}, {'start_distance': 30.63, 'environment': 'dr', 'length': 6.73}, {'start_distance': 37.36, 'environment': 'do', 'length': 1.1}, {'start_distance': 38.46, 'environment': 'do', 'length': 10.05}, {'start_distance': 48.51, 'environment': 'dg', 'length': 45.72}, {'start_distance': 94.23, 'environment': 'do', 'length': 42.98}, {'start_distance': 137.21, 'environment': 'dg', 'length': 9.16}]",True,-75.74311448467468,-77.5660574324079,-75.80833936443092
-79.0,-8,-77.0,2.1,1650.0,751630,31,0,24.828228,102.847557,4.3,1,1998,18,1975,23,144.67,146.49,7,67.89,9.61,0,0,0.0,67.18,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.54}, {'start_distance': 22.54, 'environment': 'do', 'length': 9.62}, {'start_distance': 32.16, 'environment': 'dr', 'length': 9.61}, {'start_distance': 41.77, 'environment': 'do', 'length': 11.82}, {'start_distance': 53.59, 'environment': 'dg', 'length': 41.04}, {'start_distance': 94.63, 'environment': 'do', 'length': 45.74}, {'start_distance': 140.37, 'environment': 'dg', 'length': 1.95}, {'start_distance': 142.32, 'environment': 'dg', 'length': 2.35}]",True,-75.62547009945537,-77.44871546066697,-75.69745442236142
-83.0,-9,-77.0,2.0,1650.0,751630,31,0,24.828248,102.847595,4.3,1,1998,18,1975,23,141.28,143.14,18,54.63,6.95,0,0,0.0,79.71,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.21}, {'start_distance': 22.21, 'environment': 'do', 'length': 8.76}, {'start_distance': 30.97, 'environment': 'dr', 'length': 6.95}, {'start_distance': 37.92, 'environment': 'do', 'length': 12.62}, {'start_distance': 50.54, 'environment': 'dg', 'length': 30.84}, {'start_distance': 81.38, 'environment': 'dg', 'length': 1.58}, {'start_distance': 82.96, 'environment': 'do', 'length': 58.33}]",True,-75.39096286262951,-77.21481104180863,-75.47642116759243
-83.0,-9,-77.0,2.0,1650.0,751630,31,0,24.828258,102.847617,4.3,1,1998,18,1975,23,139.31,141.2,18,49.77,7.06,0,0,0.0,82.49,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.29}, {'start_distance': 22.29, 'environment': 'do', 'length': 7.99}, {'start_distance': 30.28, 'environment': 'dr', 'length': 7.06}, {'start_distance': 37.34, 'environment': 'do', 'length': 12.97}, {'start_distance': 50.31, 'environment': 'do', 'length': 0.9}, {'start_distance': 51.21, 'environment': 'dg', 'length': 25.87}, {'start_distance': 77.08, 'environment': 'dg', 'length': 1.61}, {'start_distance': 78.69, 'environment': 'do', 'length': 60.64}]",True,-75.25263612694339,-77.07683988509224,-75.34604221202538
-84.0,-9,-75.0,1.9,1650.0,751630,31,0,24.828275,102.84764,4.3,1,1998,18,1975,23,137.42,139.33,18,43.85,7.85,0,0,0.0,85.71,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 22.29}, {'start_distance': 22.29, 'environment': 'do', 'length': 1.11}, {'start_distance': 23.4, 'environment': 'do', 'length': 8.01}, {'start_distance': 31.41, 'environment': 'dr', 'length': 7.85}, {'start_distance': 39.26, 'environment': 'do', 'length': 13.56}, {'start_distance': 52.82, 'environment': 'do', 'length': 0.96}, {'start_distance': 53.78, 'environment': 'dg', 'length': 1.94}, {'start_distance': 55.72, 'environment': 'dg', 'length': 17.52}, {'start_distance': 73.24, 'environment': 'dg', 'length': 2.1}, {'start_distance': 75.34, 'environment': 'do', 'length': 62.07}]",True,-75.11748976912976,-76.94204093085493,-75.218660900719
-84.0,-9,-75.0,1.9,1650.0,751630,31,0,24.828308,102.847708,4.3,1,1998,18,1975,23,131.58,133.58,6,29.91,27.48,0,0,0.0,74.2,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 25.98}, {'start_distance': 25.98, 'environment': 'do', 'length': 8.8}, {'start_distance': 34.78, 'environment': 'dr', 'length': 5.6}, {'start_distance': 40.38, 'environment': 'do', 'length': 1.44}, {'start_distance': 41.82, 'environment': 'do', 'length': 17.21}, {'start_distance': 59.03, 'environment': 'do', 'length': 2.39}, {'start_distance': 61.42, 'environment': 'do', 'length': 1.14}, {'start_distance': 62.56, 'environment': 'dg', 'length': 3.92}, {'start_distance': 66.48, 'environment': 'do', 'length': 40.31}, {'start_distance': 106.79, 'environment': 'do', 'length': 2.9}, {'start_distance': 109.69, 'environment': 'dr', 'length': 2.28}, {'start_distance': 111.97, 'environment': 'dr', 'length': 3.27}, {'start_distance': 115.24, 'environment': 'dr', 'length': 16.32}]",True,-74.69027300238444,-76.51592235598856,-74.81599054510987
-84.0,-10,-75.0,2.0,1650.0,751630,31,0,24.828312,102.847737,4.3,1,1998,18,1975,23,128.86,130.9,6,27.14,28.83,0,0,0.0,72.89,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.14}, {'start_distance': 27.14, 'environment': 'do', 'length': 8.04}, {'start_distance': 35.18, 'environment': 'dr', 'length': 6.17}, {'start_distance': 41.35, 'environment': 'do', 'length': 19.84}, {'start_distance': 61.19, 'environment': 'do', 'length': 2.41}, {'start_distance': 63.6, 'environment': 'do', 'length': 2.36}, {'start_distance': 65.96, 'environment': 'do', 'length': 2.88}, {'start_distance': 68.84, 'environment': 'do', 'length': 37.36}, {'start_distance': 106.2, 'environment': 'dr', 'length': 22.67}]",True,-74.4848294853352,-76.31100694649399,-74.62235110839475
-84.0,-10,-75.0,2.0,1650.0,751630,31,0,24.828308,102.847765,4.3,1,1998,18,1975,23,126.01,128.09,6,26.46,26.92,0,0,0.0,72.63,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.46}, {'start_distance': 26.46, 'environment': 'do', 'length': 8.24}, {'start_distance': 34.7, 'environment': 'dr', 'length': 5.19}, {'start_distance': 39.89, 'environment': 'do', 'length': 21.73}, {'start_distance': 61.62, 'environment': 'do', 'length': 3.14}, {'start_distance': 64.76, 'environment': 'do', 'length': 39.5}, {'start_distance': 104.26, 'environment': 'dr', 'length': 1.92}, {'start_distance': 106.18, 'environment': 'dr', 'length': 19.81}]",True,-74.2648531386361,-76.09159606504885,-74.41501384861034
-79.0,-9,-75.0,2.1,1650.0,751630,31,0,24.828303,102.847813,4.3,1,1998,18,1975,23,121.19,123.35,6,25.83,25.35,0,0,0.0,70.01,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 25.83}, {'start_distance': 25.83, 'environment': 'do', 'length': 8.1}, {'start_distance': 33.93, 'environment': 'do', 'length': 1.18}, {'start_distance': 35.11, 'environment': 'dr', 'length': 5.49}, {'start_distance': 40.6, 'environment': 'do', 'length': 57.97}, {'start_distance': 98.57, 'environment': 'do', 'length': 2.77}, {'start_distance': 101.34, 'environment': 'dr', 'length': 19.86}]",True,-73.88261761541445,-75.71034310613673,-74.05474026844473
-79.0,-9,-75.0,2.1,1650.0,751630,31,0,24.828295,102.847883,4.3,1,1998,18,1975,23,114.14,116.43,6,26.52,22.77,0,0,0.0,64.86,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 26.52}, {'start_distance': 26.52, 'environment': 'do', 'length': 8.59}, {'start_distance': 35.11, 'environment': 'dr', 'length': 6.38}, {'start_distance': 41.49, 'environment': 'do', 'length': 1.57}, {'start_distance': 43.06, 'environment': 'do', 'length': 54.72}, {'start_distance': 97.78, 'environment': 'dr', 'length': 16.38}]",True,-73.29735690066634,-75.12658684677059,-73.50310662839102
