RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,dg,UCI,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-82.0,-89.0,,98.0,3408.96,524287,4095,1,24.828175,102.84753,16.39,1,2006,18,1975,31,332.48,333.92,84.91,18,69.23,0,0.0,91.65,86.71000000000001,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.13, 'elevation': 1975.0}, {'height': 0, 'distance': 49.72, 'elevation': 1975.0}, {'height': 0, 'distance': 72.02, 'elevation': 1975.0}, {'height': 0, 'distance': 135.68, 'elevation': 1975.0}, {'height': 0, 'distance': 154.18, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.03}, {'start_distance': 37.03, 'environment': 'do', 'length': 20.63}, {'start_distance': 57.66, 'environment': 'db', 'length': 29.21}, {'start_distance': 86.87, 'environment': 'do', 'length': 15.02}, {'start_distance': 101.89, 'environment': 'dr', 'length': 8.49}, {'start_distance': 110.38, 'environment': 'dg', 'length': 34.29}, {'start_distance': 144.67, 'environment': 'do', 'length': 11.76}, {'start_distance': 156.43, 'environment': 'dr', 'length': 7.95}, {'start_distance': 164.38, 'environment': 'do', 'length': 7.95}, {'start_distance': 172.33, 'environment': 'db', 'length': 25.4}, {'start_distance': 197.73, 'environment': 'dg', 'length': 50.61}, {'start_distance': 248.34, 'environment': 'do', 'length': 31.35}, {'start_distance': 279.69, 'environment': 'dr', 'length': 7.4}, {'start_distance': 287.09, 'environment': 'dr', 'length': 6.41}, {'start_distance': 293.5, 'environment': 'dr', 'length': 38.96}]",True,-80.12211609921103,-74.44610101765505,-77.78257160469401
-82.0,-89.0,,98.0,3408.96,524287,4095,1,24.828178,102.847517,16.39,1,2006,18,1975,31,333.77,335.21,83.41,18,72.52,0,0.0,91.77,86.05,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.12, 'elevation': 1975.0}, {'height': 0, 'distance': 49.71, 'elevation': 1975.0}, {'height': 0, 'distance': 72.02, 'elevation': 1975.0}, {'height': 0, 'distance': 135.67, 'elevation': 1975.0}, {'height': 0, 'distance': 154.17, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.07}, {'start_distance': 37.07, 'environment': 'do', 'length': 20.34}, {'start_distance': 57.41, 'environment': 'db', 'length': 29.26}, {'start_distance': 86.67, 'environment': 'do', 'length': 14.35}, {'start_distance': 101.02, 'environment': 'dr', 'length': 9.15}, {'start_distance': 110.17, 'environment': 'dg', 'length': 33.27}, {'start_distance': 143.44, 'environment': 'do', 'length': 11.09}, {'start_distance': 154.53, 'environment': 'dr', 'length': 9.02}, {'start_distance': 163.55, 'environment': 'do', 'length': 7.28}, {'start_distance': 170.83, 'environment': 'db', 'length': 25.45}, {'start_distance': 196.28, 'environment': 'dg', 'length': 50.14}, {'start_distance': 246.42, 'environment': 'do', 'length': 29.04}, {'start_distance': 275.46, 'environment': 'do', 'length': 3.94}, {'start_distance': 279.4, 'environment': 'dr', 'length': 11.05}, {'start_distance': 290.45, 'environment': 'dr', 'length': 43.29}]",True,-80.16118253688744,-74.48506698327208,-77.81941135979771
-86.0,-90.0,,103.0,3408.96,524287,4095,1,24.828183,102.847502,16.39,1,2006,18,1975,31,335.23,336.66,83.69,18,73.58,0,0.0,91.5,86.44999999999999,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.12, 'elevation': 1975.0}, {'height': 0, 'distance': 50.25, 'elevation': 1975.0}, {'height': 0, 'distance': 72.55, 'elevation': 1975.0}, {'height': 0, 'distance': 135.65, 'elevation': 1975.0}, {'height': 0, 'distance': 153.6, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.16}, {'start_distance': 37.16, 'environment': 'do', 'length': 20.38}, {'start_distance': 57.54, 'environment': 'db', 'length': 29.34}, {'start_distance': 86.88, 'environment': 'do', 'length': 14.4}, {'start_distance': 101.28, 'environment': 'dr', 'length': 10.85}, {'start_distance': 112.13, 'environment': 'dg', 'length': 29.89}, {'start_distance': 142.02, 'environment': 'do', 'length': 12.22}, {'start_distance': 154.24, 'environment': 'dr', 'length': 10.53}, {'start_distance': 164.77, 'environment': 'do', 'length': 6.78}, {'start_distance': 171.55, 'environment': 'db', 'length': 24.99}, {'start_distance': 196.54, 'environment': 'dg', 'length': 45.12}, {'start_distance': 241.66, 'environment': 'dg', 'length': 8.67}, {'start_distance': 250.33, 'environment': 'do', 'length': 28.54}, {'start_distance': 278.87, 'environment': 'do', 'length': 4.11}, {'start_distance': 282.98, 'environment': 'dr', 'length': 52.19}]",True,-80.20491535777829,-74.52868733098038,-77.8606515267399
-86.0,-90.0,,103.0,3408.96,524287,4095,1,24.828187,102.84749,16.39,1,2006,18,1975,31,336.41,337.84,83.25,18,74.66,0,0.0,91.61,86.88999999999999,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.12, 'elevation': 1975.0}, {'height': 0, 'distance': 50.24, 'elevation': 1975.0}, {'height': 0, 'distance': 72.54, 'elevation': 1975.0}, {'height': 0, 'distance': 136.18, 'elevation': 1975.0}, {'height': 0, 'distance': 153.58, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.38}, {'start_distance': 37.38, 'environment': 'do', 'length': 20.49}, {'start_distance': 57.87, 'environment': 'db', 'length': 29.56}, {'start_distance': 87.43, 'environment': 'do', 'length': 13.96}, {'start_distance': 101.39, 'environment': 'dr', 'length': 11.18}, {'start_distance': 112.57, 'environment': 'dg', 'length': 30.1}, {'start_distance': 142.67, 'environment': 'do', 'length': 12.33}, {'start_distance': 155.0, 'environment': 'dr', 'length': 10.52}, {'start_distance': 165.52, 'environment': 'do', 'length': 6.89}, {'start_distance': 172.41, 'environment': 'db', 'length': 24.66}, {'start_distance': 197.07, 'environment': 'dg', 'length': 45.33}, {'start_distance': 242.4, 'environment': 'dg', 'length': 7.8}, {'start_distance': 250.2, 'environment': 'do', 'length': 28.11}, {'start_distance': 278.31, 'environment': 'do', 'length': 5.1}, {'start_distance': 283.41, 'environment': 'dr', 'length': 52.95}]",True,-80.24036603703597,-74.56404683727828,-77.89408161199441
-84.0,-90.0,,103.0,3408.96,524287,4095,1,24.828192,102.847478,16.39,1,2006,18,1975,31,337.58,339.0,82.02,18,78.08,0,0.0,91.47,86.0,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.11, 'elevation': 1975.0}, {'height': 0, 'distance': 50.23, 'elevation': 1975.0}, {'height': 0, 'distance': 72.53, 'elevation': 1975.0}, {'height': 0, 'distance': 136.16, 'elevation': 1975.0}, {'height': 0, 'distance': 153.01, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.51}, {'start_distance': 37.51, 'environment': 'do', 'length': 20.56}, {'start_distance': 58.07, 'environment': 'db', 'length': 29.7}, {'start_distance': 87.77, 'environment': 'do', 'length': 14.03}, {'start_distance': 101.8, 'environment': 'dr', 'length': 9.9}, {'start_distance': 111.7, 'environment': 'dg', 'length': 32.31}, {'start_distance': 144.01, 'environment': 'do', 'length': 12.94}, {'start_distance': 156.95, 'environment': 'dr', 'length': 9.36}, {'start_distance': 166.31, 'environment': 'do', 'length': 6.42}, {'start_distance': 172.73, 'environment': 'db', 'length': 24.26}, {'start_distance': 196.99, 'environment': 'dg', 'length': 49.71}, {'start_distance': 246.7, 'environment': 'do', 'length': 3.88}, {'start_distance': 250.58, 'environment': 'do', 'length': 28.17}, {'start_distance': 278.75, 'environment': 'dr', 'length': 7.59}, {'start_distance': 286.34, 'environment': 'dr', 'length': 51.23}]",True,-80.27509537161687,-74.598686854072,-77.92683146729149
-84.0,-90.0,,103.0,3408.96,524287,4095,1,24.828195,102.847468,16.39,1,2006,18,1975,31,338.56,339.98,82.14,18,77.78999999999999,0,0.0,91.59,87.03999999999999,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.11, 'elevation': 1975.0}, {'height': 0, 'distance': 50.23, 'elevation': 1975.0}, {'height': 0, 'distance': 72.52, 'elevation': 1975.0}, {'height': 0, 'distance': 136.14, 'elevation': 1975.0}, {'height': 0, 'distance': 153.0, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 37.55}, {'start_distance': 37.55, 'environment': 'do', 'length': 21.33}, {'start_distance': 58.88, 'environment': 'db', 'length': 29.73}, {'start_distance': 88.61, 'environment': 'do', 'length': 15.35}, {'start_distance': 103.96, 'environment': 'dr', 'length': 9.93}, {'start_distance': 113.89, 'environment': 'dg', 'length': 32.38}, {'start_distance': 146.27, 'environment': 'do', 'length': 14.26}, {'start_distance': 160.53, 'environment': 'dr', 'length': 9.39}, {'start_distance': 169.92, 'environment': 'do', 'length': 7.19}, {'start_distance': 177.11, 'environment': 'db', 'length': 24.3}, {'start_distance': 201.41, 'environment': 'dg', 'length': 49.77}, {'start_distance': 251.18, 'environment': 'do', 'length': 28.94}, {'start_distance': 280.12, 'environment': 'dr', 'length': 10.47}, {'start_distance': 290.59, 'environment': 'dr', 'length': 47.99}]",True,-80.30434318883395,-74.62785945100788,-77.95441223706936
-87.0,-90.0,,103.0,3408.96,524287,4095,1,24.828198,102.847458,16.39,1,2006,18,1975,31,339.54,340.95,83.39,18,73.23,0,0.0,93.23,89.66999999999999,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.11, 'elevation': 1975.0}, {'height': 0, 'distance': 50.22, 'elevation': 1975.0}, {'height': 0, 'distance': 72.52, 'elevation': 1975.0}, {'height': 0, 'distance': 136.43, 'elevation': 1975.0}, {'height': 0, 'distance': 151.9, 'elevation': 1975.0}, {'height': 0, 'distance': 152.84, 'elevation': 1975.0}, {'height': 0, 'distance': 152.99, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 36.41}, {'start_distance': 36.41, 'environment': 'do', 'length': 21.06}, {'start_distance': 57.47, 'environment': 'db', 'length': 28.59}, {'start_distance': 86.06, 'environment': 'do', 'length': 15.07}, {'start_distance': 101.13, 'environment': 'dr', 'length': 7.41}, {'start_distance': 108.54, 'environment': 'dg', 'length': 29.6}, {'start_distance': 138.14, 'environment': 'do', 'length': 13.99}, {'start_distance': 152.13, 'environment': 'dr', 'length': 7.41}, {'start_distance': 159.54, 'environment': 'do', 'length': 7.46}, {'start_distance': 167.0, 'environment': 'db', 'length': 21.77}, {'start_distance': 188.77, 'environment': 'db', 'length': 6.45}, {'start_distance': 195.22, 'environment': 'dg', 'length': 44.84}, {'start_distance': 240.06, 'environment': 'dg', 'length': 8.95}, {'start_distance': 249.01, 'environment': 'do', 'length': 26.49}, {'start_distance': 275.5, 'environment': 'do', 'length': 5.59}, {'start_distance': 281.09, 'environment': 'dr', 'length': 10.12}, {'start_distance': 291.21, 'environment': 'dr', 'length': 22.09}, {'start_distance': 313.3, 'environment': 'dr', 'length': 8.6}, {'start_distance': 321.9, 'environment': 'dr', 'length': 8.55}, {'start_distance': 330.45, 'environment': 'dr', 'length': 9.04}]",True,-80.33320965522354,-74.65665167788401,-77.98163339199803
-73.0,-90.0,,29.0,3408.96,524287,4095,1,24.828202,102.847448,16.39,1,2006,18,1975,31,340.52,341.93,88.16,18,61.4,0,0.0,97.36,93.6,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.4, 'elevation': 1975.0}, {'height': 0, 'distance': 50.22, 'elevation': 1975.0}, {'height': 0, 'distance': 72.51, 'elevation': 1975.0}, {'height': 0, 'distance': 136.66, 'elevation': 1975.0}, {'height': 0, 'distance': 151.88, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 40.22}, {'start_distance': 40.22, 'environment': 'do', 'length': 22.74}, {'start_distance': 62.96, 'environment': 'db', 'length': 32.11}, {'start_distance': 95.07, 'environment': 'do', 'length': 16.76}, {'start_distance': 111.83, 'environment': 'dr', 'length': 8.72}, {'start_distance': 120.55, 'environment': 'dg', 'length': 31.02}, {'start_distance': 151.57, 'environment': 'do', 'length': 15.68}, {'start_distance': 167.25, 'environment': 'dr', 'length': 9.26}, {'start_distance': 176.51, 'environment': 'do', 'length': 9.15}, {'start_distance': 185.66, 'environment': 'db', 'length': 25.04}, {'start_distance': 210.7, 'environment': 'dg', 'length': 46.79}, {'start_distance': 257.49, 'environment': 'dg', 'length': 10.36}, {'start_distance': 267.85, 'environment': 'do', 'length': 29.27}, {'start_distance': 297.12, 'environment': 'dr', 'length': 6.02}, {'start_distance': 303.14, 'environment': 'dr', 'length': 11.43}, {'start_distance': 314.57, 'environment': 'dr', 'length': 20.13}, {'start_distance': 334.7, 'environment': 'dr', 'length': 5.85}]",True,-80.36229043482903,-74.68565766679988,-78.00905664486187
-91.0,-91.0,,105.0,3408.96,524287,4095,1,24.828205,102.847438,16.39,1,2006,18,1975,31,341.5,342.9,88.28999999999999,18,60.49,0,0.0,99.37,93.35,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.64, 'elevation': 1975.0}, {'height': 0, 'distance': 50.21, 'elevation': 1975.0}, {'height': 0, 'distance': 73.05, 'elevation': 1975.0}, {'height': 0, 'distance': 136.65, 'elevation': 1975.0}, {'height': 0, 'distance': 151.87, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 40.86}, {'start_distance': 40.86, 'environment': 'do', 'length': 21.96}, {'start_distance': 62.82, 'environment': 'db', 'length': 33.05}, {'start_distance': 95.87, 'environment': 'do', 'length': 15.98}, {'start_distance': 111.85, 'environment': 'dr', 'length': 10.05}, {'start_distance': 121.9, 'environment': 'dg', 'length': 36.53}, {'start_distance': 158.43, 'environment': 'do', 'length': 15.44}, {'start_distance': 173.87, 'environment': 'dr', 'length': 10.48}, {'start_distance': 184.35, 'environment': 'do', 'length': 7.83}, {'start_distance': 192.18, 'environment': 'db', 'length': 25.44}, {'start_distance': 217.62, 'environment': 'dg', 'length': 51.76}, {'start_distance': 269.38, 'environment': 'do', 'length': 5.28}, {'start_distance': 274.66, 'environment': 'do', 'length': 26.85}, {'start_distance': 301.51, 'environment': 'dr', 'length': 14.28}, {'start_distance': 315.79, 'environment': 'dr', 'length': 17.55}, {'start_distance': 333.34, 'environment': 'dr', 'length': 8.11}]",True,-80.39099251097589,-74.71428592621629,-78.03612277935245
-91.0,-91.0,,105.0,3408.96,524287,4095,1,24.828213,102.84742,16.39,1,2006,18,1975,31,343.26,344.66,82.97,18,53.23,0,0.0,94.59,112.47,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.64, 'elevation': 1975.0}, {'height': 0, 'distance': 50.2, 'elevation': 1975.0}, {'height': 0, 'distance': 73.03, 'elevation': 1975.0}, {'height': 0, 'distance': 136.62, 'elevation': 1975.0}, {'height': 0, 'distance': 151.3, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 39.46}, {'start_distance': 39.46, 'environment': 'do', 'length': 20.33}, {'start_distance': 59.79, 'environment': 'db', 'length': 31.65}, {'start_distance': 91.44, 'environment': 'do', 'length': 14.35}, {'start_distance': 105.79, 'environment': 'dr', 'length': 9.64}, {'start_distance': 115.43, 'environment': 'dg', 'length': 33.88}, {'start_distance': 149.31, 'environment': 'do', 'length': 13.81}, {'start_distance': 163.12, 'environment': 'dr', 'length': 9.09}, {'start_distance': 172.21, 'environment': 'do', 'length': 6.2}, {'start_distance': 178.41, 'environment': 'db', 'length': 23.49}, {'start_distance': 201.9, 'environment': 'dg', 'length': 49.1}, {'start_distance': 251.0, 'environment': 'do', 'length': 3.82}, {'start_distance': 254.82, 'environment': 'do', 'length': 24.14}, {'start_distance': 278.96, 'environment': 'dr', 'length': 6.22}, {'start_distance': 285.18, 'environment': 'dr', 'length': 21.05}, {'start_distance': 306.23, 'environment': 'dr', 'length': 7.22}, {'start_distance': 313.45, 'environment': 'do', 'length': 8.48}, {'start_distance': 321.93, 'environment': 'do', 'length': 10.31}, {'start_distance': 332.24, 'environment': 'do', 'length': 11.05}]",True,-80.44286380448305,-74.76602381580973,-78.08503754771559
-90.0,-91.0,,104.0,3408.96,524287,4095,1,24.828213,102.84742,16.39,1,2006,18,1975,31,343.26,344.66,82.97,18,53.23,0,0.0,94.59,112.47,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.64, 'elevation': 1975.0}, {'height': 0, 'distance': 50.2, 'elevation': 1975.0}, {'height': 0, 'distance': 73.03, 'elevation': 1975.0}, {'height': 0, 'distance': 136.62, 'elevation': 1975.0}, {'height': 0, 'distance': 151.3, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 39.46}, {'start_distance': 39.46, 'environment': 'do', 'length': 20.33}, {'start_distance': 59.79, 'environment': 'db', 'length': 31.65}, {'start_distance': 91.44, 'environment': 'do', 'length': 14.35}, {'start_distance': 105.79, 'environment': 'dr', 'length': 9.64}, {'start_distance': 115.43, 'environment': 'dg', 'length': 33.88}, {'start_distance': 149.31, 'environment': 'do', 'length': 13.81}, {'start_distance': 163.12, 'environment': 'dr', 'length': 9.09}, {'start_distance': 172.21, 'environment': 'do', 'length': 6.2}, {'start_distance': 178.41, 'environment': 'db', 'length': 23.49}, {'start_distance': 201.9, 'environment': 'dg', 'length': 49.1}, {'start_distance': 251.0, 'environment': 'do', 'length': 3.82}, {'start_distance': 254.82, 'environment': 'do', 'length': 24.14}, {'start_distance': 278.96, 'environment': 'dr', 'length': 6.22}, {'start_distance': 285.18, 'environment': 'dr', 'length': 21.05}, {'start_distance': 306.23, 'environment': 'dr', 'length': 7.22}, {'start_distance': 313.45, 'environment': 'do', 'length': 8.48}, {'start_distance': 321.93, 'environment': 'do', 'length': 10.31}, {'start_distance': 332.24, 'environment': 'do', 'length': 11.05}]",True,-80.44286380448305,-74.76602381580973,-78.08503754771559
-90.0,-91.0,,104.0,3408.96,524287,4095,1,24.82822,102.847403,16.39,1,2006,18,1975,31,344.92,346.31,80.76,18,49.79,0,0.0,92.38,121.97,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.63, 'elevation': 1975.0}, {'height': 0, 'distance': 50.74, 'elevation': 1975.0}, {'height': 0, 'distance': 73.02, 'elevation': 1975.0}, {'height': 0, 'distance': 136.6, 'elevation': 1975.0}, {'height': 0, 'distance': 150.18, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 39.26}, {'start_distance': 39.26, 'environment': 'do', 'length': 21.09}, {'start_distance': 60.35, 'environment': 'db', 'length': 30.91}, {'start_distance': 91.26, 'environment': 'do', 'length': 15.11}, {'start_distance': 106.37, 'environment': 'dr', 'length': 12.43}, {'start_distance': 118.8, 'environment': 'dg', 'length': 33.05}, {'start_distance': 151.85, 'environment': 'do', 'length': 15.66}, {'start_distance': 167.51, 'environment': 'dr', 'length': 12.98}, {'start_distance': 180.49, 'environment': 'do', 'length': 6.42}, {'start_distance': 186.91, 'environment': 'db', 'length': 22.22}, {'start_distance': 209.13, 'environment': 'dg', 'length': 47.72}, {'start_distance': 256.85, 'environment': 'do', 'length': 4.69}, {'start_distance': 261.54, 'environment': 'do', 'length': 24.35}, {'start_distance': 285.89, 'environment': 'dr', 'length': 24.39}, {'start_distance': 310.28, 'environment': 'do', 'length': 34.67}]",True,-80.49125313821425,-74.81428870062007,-78.13066881870719
-94.0,-90.0,,105.0,3408.96,524287,4095,1,24.82822,102.847403,16.39,1,2006,18,1975,31,344.92,346.31,80.76,18,49.79,0,0.0,92.38,121.97,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.63, 'elevation': 1975.0}, {'height': 0, 'distance': 50.74, 'elevation': 1975.0}, {'height': 0, 'distance': 73.02, 'elevation': 1975.0}, {'height': 0, 'distance': 136.6, 'elevation': 1975.0}, {'height': 0, 'distance': 150.18, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 39.26}, {'start_distance': 39.26, 'environment': 'do', 'length': 21.09}, {'start_distance': 60.35, 'environment': 'db', 'length': 30.91}, {'start_distance': 91.26, 'environment': 'do', 'length': 15.11}, {'start_distance': 106.37, 'environment': 'dr', 'length': 12.43}, {'start_distance': 118.8, 'environment': 'dg', 'length': 33.05}, {'start_distance': 151.85, 'environment': 'do', 'length': 15.66}, {'start_distance': 167.51, 'environment': 'dr', 'length': 12.98}, {'start_distance': 180.49, 'environment': 'do', 'length': 6.42}, {'start_distance': 186.91, 'environment': 'db', 'length': 22.22}, {'start_distance': 209.13, 'environment': 'dg', 'length': 47.72}, {'start_distance': 256.85, 'environment': 'do', 'length': 4.69}, {'start_distance': 261.54, 'environment': 'do', 'length': 24.35}, {'start_distance': 285.89, 'environment': 'dr', 'length': 24.39}, {'start_distance': 310.28, 'environment': 'do', 'length': 34.67}]",True,-80.49125313821425,-74.81428870062007,-78.13066881870719
-94.0,-90.0,,105.0,3408.96,524287,4095,1,24.828238,102.847393,16.39,1,2006,18,1975,31,345.81,347.2,76.75,18,45.78,0,0.0,89.93,133.36,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.62, 'elevation': 1975.0}, {'height': 0, 'distance': 50.72, 'elevation': 1975.0}, {'height': 0, 'distance': 72.99, 'elevation': 1975.0}, {'height': 0, 'distance': 137.63, 'elevation': 1975.0}, {'height': 0, 'distance': 149.04, 'elevation': 1975.0}, {'height': 0, 'distance': 149.1, 'elevation': 1975.0}, {'height': 0, 'distance': 149.59, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 36.9}, {'start_distance': 36.9, 'environment': 'do', 'length': 20.97}, {'start_distance': 57.87, 'environment': 'db', 'length': 28.55}, {'start_distance': 86.42, 'environment': 'do', 'length': 15.0}, {'start_distance': 101.42, 'environment': 'dr', 'length': 12.18}, {'start_distance': 113.6, 'environment': 'dg', 'length': 31.04}, {'start_distance': 144.64, 'environment': 'do', 'length': 16.63}, {'start_distance': 161.27, 'environment': 'dr', 'length': 12.18}, {'start_distance': 173.45, 'environment': 'do', 'length': 6.85}, {'start_distance': 180.3, 'environment': 'db', 'length': 17.69}, {'start_distance': 197.99, 'environment': 'db', 'length': 6.77}, {'start_distance': 204.76, 'environment': 'dg', 'length': 45.71}, {'start_distance': 250.47, 'environment': 'do', 'length': 24.23}, {'start_distance': 274.7, 'environment': 'dr', 'length': 21.42}, {'start_distance': 296.12, 'environment': 'do', 'length': 4.79}, {'start_distance': 300.91, 'environment': 'do', 'length': 44.87}]",True,-80.51725842107267,-74.84022710242971,-78.15519186992168
-99.0,-91.0,,105.0,3408.96,524287,4095,1,24.82825,102.84739,16.39,1,2006,18,1975,31,346.04,347.43,75.07,18,45.2,0,0.0,88.22999999999999,137.53,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.62, 'elevation': 1975.0}, {'height': 0, 'distance': 50.71, 'elevation': 1975.0}, {'height': 0, 'distance': 72.98, 'elevation': 1975.0}, {'height': 0, 'distance': 137.89, 'elevation': 1975.0}, {'height': 0, 'distance': 147.92, 'elevation': 1975.0}, {'height': 0, 'distance': 148.81, 'elevation': 1975.0}, {'height': 0, 'distance': 149.01, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 36.9}, {'start_distance': 36.9, 'environment': 'do', 'length': 22.11}, {'start_distance': 59.01, 'environment': 'db', 'length': 28.55}, {'start_distance': 87.56, 'environment': 'do', 'length': 15.59}, {'start_distance': 103.15, 'environment': 'dr', 'length': 12.71}, {'start_distance': 115.86, 'environment': 'dg', 'length': 29.94}, {'start_distance': 145.8, 'environment': 'do', 'length': 18.31}, {'start_distance': 164.11, 'environment': 'dr', 'length': 12.17}, {'start_distance': 176.28, 'environment': 'do', 'length': 7.45}, {'start_distance': 183.73, 'environment': 'db', 'length': 16.31}, {'start_distance': 200.04, 'environment': 'db', 'length': 6.48}, {'start_distance': 206.52, 'environment': 'dg', 'length': 45.15}, {'start_distance': 251.67, 'environment': 'do', 'length': 24.83}, {'start_distance': 276.5, 'environment': 'dr', 'length': 20.32}, {'start_distance': 296.82, 'environment': 'do', 'length': 49.27}]",True,-80.52396804811833,-74.84691947348566,-78.16151906615201
-99.0,-91.0,,105.0,3408.96,524287,4095,1,24.82826,102.847388,16.39,1,2006,18,1975,31,346.18,347.57,72.53,18,45.21,0,0.0,88.31,140.11,"[{'height': 0, 'distance': 0.0, 'elevation': 1975.0}, {'height': 0, 'distance': 30.61, 'elevation': 1975.0}, {'height': 0, 'distance': 51.24, 'elevation': 1975.0}, {'height': 0, 'distance': 73.51, 'elevation': 1975.0}, {'height': 0, 'distance': 138.12, 'elevation': 1975.0}, {'height': 0, 'distance': 147.9, 'elevation': 1975.0}]","[{'start_distance': 0, 'environment': 'db', 'length': 39.16}, {'start_distance': 39.16, 'environment': 'do', 'length': 21.13}, {'start_distance': 60.29, 'environment': 'db', 'length': 30.81}, {'start_distance': 91.1, 'environment': 'do', 'length': 14.61}, {'start_distance': 105.71, 'environment': 'dr', 'length': 12.35}, {'start_distance': 118.06, 'environment': 'dg', 'length': 24.84}, {'start_distance': 142.9, 'environment': 'do', 'length': 13.53}, {'start_distance': 156.43, 'environment': 'do', 'length': 6.58}, {'start_distance': 163.01, 'environment': 'dr', 'length': 12.35}, {'start_distance': 175.36, 'environment': 'do', 'length': 5.93}, {'start_distance': 181.29, 'environment': 'db', 'length': 18.32}, {'start_distance': 199.61, 'environment': 'dg', 'length': 38.96}, {'start_distance': 238.57, 'environment': 'dg', 'length': 8.73}, {'start_distance': 247.3, 'environment': 'do', 'length': 22.76}, {'start_distance': 270.06, 'environment': 'do', 'length': 3.52}, {'start_distance': 273.58, 'environment': 'dr', 'length': 20.5}, {'start_distance': 294.08, 'environment': 'do', 'length': 52.08}]",True,-80.52804999455462,-74.85099092186815,-78.16536835254728
