Epoch,Train Loss,Validation Loss
129,5.602400935562832,5.770727347945511
130,5.792038553057064,6.188605925290803
131,5.419753661729259,6.069015049076308
132,5.4446402043013356,5.762782027754451
133,5.198404044342808,6.8109568004054575
134,5.482907716191818,5.789909526247535
135,4.904023325544245,5.823658147919034
136,4.954307607613615,6.113777635319204
137,4.932146916410157,5.766481751621833
138,5.082793701338122,6.606546920396144
139,5.248724987830813,5.871819321989381
140,5.335020290409699,7.615288420648023
141,5.274350161206226,7.016666855811206
142,5.172323680296013,7.147649218526622
143,5.535962280086185,6.185748427816236
144,4.992749740680751,6.273038572164199
145,5.256332056202419,6.1535221697755444
146,5.2827895465917045,7.017725089096988
147,5.129003052868182,6.956099890871122
148,5.057912018244107,5.79062948597285
149,4.890918919920363,7.096090631211423
150,4.8348996410704315,6.773561871463971
151,5.687929499343361,5.9714759385400855
152,5.398318744875342,4.7638635166135535
153,5.414454237187955,4.8502917477850405
154,5.229539544546306,4.935238623353168
155,5.1472825244978475,5.945438229605176
156,5.171926694603255,6.024858492006364
157,5.243825430068859,4.9396866143288225
158,4.997441630144384,5.092930705142105
159,5.254867015996074,6.813333438951351
160,5.146513197962632,5.02915893641064
161,4.938238881562755,5.146283818118382
162,5.122331380941509,5.2171436638197
163,5.1272944045404545,5.4568952345893065
164,4.955606059744004,7.21713817278978
165,5.238818509912414,7.107467166076916
166,5.253068266320186,5.860853578909162
167,5.299174462700588,6.247592261790526
168,4.918955884654788,5.3197226423021515
169,5.226860241180895,5.6983559525823235
170,4.967721567512215,5.268217503386589
171,5.022217196566077,5.5739483518013015
172,5.595882786520245,5.305032790381614
173,5.068059333852333,5.617599699918477
174,5.342286431189401,5.399475742302504
175,4.883292100616445,5.56320907524714
176,4.822166181318538,5.877269419090793
177,4.924779020527106,6.557219233910532
178,5.23242395337803,5.482868742018236
179,5.031115640379552,6.099303621063913
180,4.967697571083162,6.149888608128333
181,5.230628074671163,5.332292986895098
182,4.670478380865995,5.504825380207129
183,4.659146270947673,5.566409367474187
184,4.686815193815732,5.408793704162399
185,4.930172466626856,6.226318822245051
186,4.627979469965084,6.088752401787523
187,5.193907403411837,6.662000233616948
188,4.8440085537116975,6.300488970294202
189,4.903651908365914,5.685897894116974
190,4.619325366328378,5.3938555923561875
191,4.899522906323673,6.263291107781092
192,4.7247008374277755,6.350997366627314
193,4.831806779295947,5.7506697792749035
194,4.536729495631364,5.559599892534851
195,4.727297768976214,5.890728772773795
196,4.614255254275933,5.617552542018265
197,4.655899865472721,5.582472678696557
198,4.56636617392482,5.619966707349179
199,4.4664238881226055,5.509241692286301
200,4.4488345754160745,5.661781931096744
201,5.130635626195287,4.304222013154226
202,5.321408536823985,3.617719045912599
203,5.106493689557674,3.9060715339133774
204,5.312348622024989,4.612120736994866
205,5.12274417331772,5.041317370757784
206,4.889450114821862,5.011783880607771
207,4.946805578425521,5.286319620317781
208,4.819301947691974,4.174141407028016
209,4.688466975797558,4.329335463479502
210,4.695551712436399,4.058549934866265
211,5.169586050294061,4.439934034871905
212,4.569131196484676,4.742883055821084
213,5.529826365821837,4.337167643428307
214,4.41569203668844,4.5817760163868435
215,4.943146018352322,5.617572780855812
216,4.768036578968241,4.597122498068703
217,4.530304627286105,4.44673285175336
218,4.369601929125237,4.598998869524245
219,4.403022099118101,4.745079185493775
220,4.466505803552163,4.739360787169076
221,4.516599646742445,6.302093816275542
222,4.727165307057939,4.897956760237217
223,4.596738116972792,4.952934031229863
224,4.387522250195744,5.680906402642516
225,4.6804458330690935,4.8366073077074105
226,4.447355561767689,6.298284179123628
227,4.645067718592992,5.245759547715586
228,4.050548867121247,5.415673124155302
229,4.009374863686144,6.299533986632882
230,4.303032407878195,5.165724706641397
231,4.0227282763330505,5.408809208378622
232,3.9553852867202854,5.436580360463317
233,4.026356675145165,5.181342202804683
234,4.050756667508446,6.873581226851339
235,3.983437862276026,5.362299997446106
236,3.6765433536124252,5.372944382922659
237,3.9035847026915196,5.565281898922946
238,3.965808663302469,5.814714337603185
239,3.976294061241919,5.384139666237354
240,3.5634461703231657,5.6279835790228
241,3.673957586651819,5.679769130780684
242,3.5823212874273334,5.766066338830171
243,3.858867217683147,6.169678013363949
244,4.064936470776451,6.934441151194366
245,4.124744099491156,5.731202502422789
246,3.5463997361966033,5.946312831923175
247,3.4656431960691734,6.148884891084721
248,3.821784090503157,6.154904890890282
249,3.5817628794401744,6.144175176544768
250,3.309997698674175,6.268271444126605
