Epoch,Train Loss,Validation Loss
114,2.6689369560120775,4.108021919652138
115,2.679174050311873,4.020304970794819
116,2.7991595885305425,3.9523666274024074
117,2.732194429010367,4.107570064869604
118,2.6820004063425813,4.001868629329579
119,2.859282917856474,4.033257506827968
120,2.7363031194302576,4.598839168740479
121,2.676423268554255,4.0335280451284286
122,2.6656204985289578,4.039441344331354
123,2.751179211433586,4.360815949760329
124,2.625586627141812,4.107861602533893
125,2.5967588855862402,4.013731126177213
126,2.5801231159473224,4.284934937098971
127,2.673017860961876,4.063600289685709
128,2.769127762615652,4.003388854010281
129,2.5916118188545525,4.215294862886356
130,2.6285583270303605,4.214232596328478
131,2.769755420136257,4.445327162651719
132,2.963984651349464,5.4319077729602085
133,2.905409814922184,4.294806939974397
134,2.6200174060394645,4.1089084915590535
135,2.6837603589195833,4.500907268974792
136,2.587713407177162,4.263329074553843
137,2.6984854726018694,4.218876660255286
138,2.7498236023044367,4.307351215728944
139,2.694443730059867,4.468506832774228
140,2.638164732109883,4.212197872932954
141,2.8259855476435454,4.304064769996912
142,2.6778036337660107,4.29766103487877
143,2.69004113101546,4.200435849829655
144,2.5631855057669415,4.18312894657011
145,2.6419651409218696,4.140307220266496
146,2.660437885170862,4.3592724974722685
147,2.613323916331044,4.317884679658067
148,2.6407431750258814,4.367878537432891
149,2.669786889914122,4.236341049779979
150,2.5943191208624805,4.340225949535491
151,4.116884494476971,5.266352909176358
152,5.412597714627778,5.5118843413014265
153,4.695763904729516,4.359157117865905
154,3.6132870632230563,3.9082094106957572
155,2.9039048422898492,3.605317304665738
156,2.823386491611003,3.6736081829125595
157,2.6728114256523585,3.574737862500208
158,2.712839699694675,3.6533037413395983
159,2.8551020655418977,3.776976978476271
160,2.749735670288916,4.191093094637703
161,2.814281708297672,3.628544885067165
162,2.563301446653443,3.7332702349558384
163,2.5156324932476677,3.7158014851632566
164,2.6039218320135,3.942457080432623
165,2.6678599917330663,3.9062978704174625
166,2.590273620481037,3.8538002516343672
167,2.5511660046561535,3.7969414260104757
168,2.6128507539838233,3.7884283158186096
169,2.6555381316211024,3.8172594418257835
170,2.691395323363874,3.8391569146658058
171,2.7218224187755466,3.743713766160567
172,2.585853128709184,3.8278245443709147
173,2.567646298434188,3.803444777570476
174,2.6869220542138237,3.9275230226929065
175,2.7091753414359343,4.499140363186488
176,2.640339921314938,3.871955884373824
177,2.6454715635395596,3.798269525031101
178,2.6009947944415512,3.876075172876656
179,2.5132861401693067,3.933370100699915
180,2.630165974705297,3.66554876712633
181,2.5672670614663855,4.058789424793995
182,2.577823661194742,3.856914311656888
183,2.7154539811836775,3.772297607051262
184,2.5462250786950453,3.662993627196235
185,2.578331410004127,3.810416269881531
186,2.642337580224847,4.056875714445827
187,2.6366281627432193,3.75167322095327
188,2.5935795527506467,4.258549582406711
189,2.6595929854720644,3.772288699916449
190,2.7384676809754644,3.681970956178514
191,2.7081333442748368,3.732214919781577
192,2.7566747609699136,3.8392522768064605
193,2.7557670382748545,3.9579685327088616
194,2.964323561603231,4.2562734451357125
195,2.848783032952115,3.906830494551161
196,2.663794115835601,3.9181235682244466
197,2.5772219644707324,3.8754883938636504
198,2.6625104227413114,4.01872995944756
199,2.580116364762716,3.9741485863973973
200,2.5746358006254173,3.869376162302495
201,3.2309271441137235,4.189533031820161
202,3.7790414665598835,4.180099727660878
203,3.2122431117510715,4.243741483275328
204,2.874870978440698,3.9399415054950855
205,2.536901649123578,4.0424083013965015
206,2.5529844314649353,4.206829892297983
207,2.4045419422437684,4.320882125142977
208,2.2834635722588534,4.338029469085028
209,2.3777994437902854,4.550954464126217
210,2.4897415869604984,4.668440457255676
211,2.353261785084096,4.610147311251247
212,2.3374512898867157,4.59336978079768
213,2.2721052391272467,4.622633829592655
214,2.462471929648091,4.700250248618583
215,2.2999202180007976,4.753572018760173
216,2.2610795856534036,4.834954196616322
217,2.450656843164966,4.757521672332365
218,2.425101461654635,4.846915844562798
219,2.3199422733497075,4.663677999523382
220,2.195741568181848,4.836844063971388
221,2.241330071036541,5.034995403328178
222,2.1912802434802763,4.861468530902078
223,2.2570797669238094,4.9865857806827165
224,2.2224688207832135,4.801710537384744
225,2.2400560437449797,4.994105433926101
226,2.3296863703112067,4.9131957277627425
227,2.2476150981499896,5.078474395772034
228,2.2028778030659986,5.105032167613066
229,2.5289777361953667,4.8835160656018
230,2.3166957463144304,4.83214849007944
231,2.2393007176098343,4.949085871774899
232,2.2326896114446835,4.955999796435842
233,2.2161873308577142,4.873590763367678
234,2.2645162232370972,4.998550802337018
235,2.3162553587834904,4.892065822877819
236,2.6038723845799243,5.067656774537344
237,2.338509502249272,5.139787241066238
238,2.303402454321667,4.859964180826764
239,2.260714696460188,4.936666683907072
240,2.324217981688585,5.025274750550129
241,2.2726764504905956,4.951453907329088
242,2.255855574786938,5.041543099939911
243,2.154586838341266,4.963958874919925
244,2.1866288525882545,5.1938402037819795
245,2.2028027808036263,5.031096764668115
246,2.194263832132182,4.834158625115007
247,2.3045274560979183,4.806127122994186
248,2.593569922103435,4.922214273326216
249,2.3462956775520856,4.646994943717034
250,2.670706942882449,4.974712187626347
